Country,discipline,Time_Interval,Papers
Uganda,Mathematics,2008-2012,12.749999999999996
Uganda,Mathematics,2013-2017,15.051680672268862
Uganda,Physics,1973-1977,1.5
Uganda,Physics,1983-1987,3.0
Uganda,Physics,1998-2002,0.5
Uganda,Physics,2003-2007,1.033333333333333
Uganda,Physics,2008-2012,3.416666666666659
Uganda,Physics,2013-2017,3.444444444444443
Uganda,Professional Fields,1973-1977,6.0
Uganda,Professional Fields,1978-1982,9.5
Uganda,Professional Fields,1983-1987,2.5
Uganda,Professional Fields,1988-1992,3.0
Uganda,Professional Fields,1993-1997,5.3125
Uganda,Professional Fields,1998-2002,12.6
Uganda,Professional Fields,2003-2007,9.119047619047613
Uganda,Professional Fields,2008-2012,43.979166666666636
Uganda,Professional Fields,2013-2017,49.62204968944093
Uganda,Psychology,1973-1977,5.11111111111111
Uganda,Psychology,1978-1982,4.833333333333333
Uganda,Psychology,1983-1987,0.5
Uganda,Psychology,1988-1992,2.666666666666666
Uganda,Psychology,1993-1997,0.75
Uganda,Psychology,1998-2002,4.416666666666661
Uganda,Psychology,2003-2007,5.176190476190462
Uganda,Psychology,2008-2012,17.75678893178889
Uganda,Psychology,2013-2017,22.775456912908055
Uganda,Social Sciences,1973-1977,26.5
Uganda,Social Sciences,1978-1982,4.0
Uganda,Social Sciences,1983-1987,7.0
Uganda,Social Sciences,1988-1992,11.583333333333332
Uganda,Social Sciences,1993-1997,15.0
Uganda,Social Sciences,1998-2002,13.833333333333332
Uganda,Social Sciences,2003-2007,28.392857142857117
Uganda,Social Sciences,2008-2012,62.76904761904757
Uganda,Social Sciences,2013-2017,114.02077732209284
Ukraine,Arts,1993-1997,8.5
Ukraine,Arts,2003-2007,2.0
Ukraine,Arts,2008-2012,1.0
Ukraine,Arts,2013-2017,4.666666666666666
Ukraine,Biology,1988-1992,24.5
Ukraine,Biology,1993-1997,314.7261904761901
Ukraine,Biology,1998-2002,281.33611111111065
Ukraine,Biology,2003-2007,253.023145318733
Ukraine,Biology,2008-2012,312.01844588515627
Ukraine,Biology,2013-2017,466.0847852169871
Ukraine,Biomedical Research,1988-1992,124.16666666666643
Ukraine,Biomedical Research,1993-1997,797.3511294261283
Ukraine,Biomedical Research,1998-2002,534.6429540266485
Ukraine,Biomedical Research,2003-2007,453.58879723927595
Ukraine,Biomedical Research,2008-2012,593.4490427946203
Ukraine,Biomedical Research,2013-2017,656.2098588599724
Ukraine,Chemistry,1988-1992,829.2499999999989
Ukraine,Chemistry,1993-1997,3603.1845238095134
Ukraine,Chemistry,1998-2002,2926.8023809523747
Ukraine,Chemistry,2003-2007,2743.1404761904673
Ukraine,Chemistry,2008-2012,3071.329458450037
Ukraine,Chemistry,2013-2017,2620.4179505135326
Ukraine,Clinical Medicine,1988-1992,306.99999999999915
Ukraine,Clinical Medicine,1993-1997,880.0426587301578
Ukraine,Clinical Medicine,1998-2002,789.965941411527
Ukraine,Clinical Medicine,2003-2007,353.7108228585844
Ukraine,Clinical Medicine,2008-2012,617.361458138988
Ukraine,Clinical Medicine,2013-2017,721.8693486115023
Ukraine,Earth and Space,1978-1982,0.333333333333333
Ukraine,Earth and Space,1988-1992,46.16666666666658
Ukraine,Earth and Space,1993-1997,628.5795426463596
Ukraine,Earth and Space,1998-2002,620.4710949485298
Ukraine,Earth and Space,2003-2007,618.9249470675387
Ukraine,Earth and Space,2008-2012,773.3819653427882
Ukraine,Earth and Space,2013-2017,790.3419928779632
Ukraine,Engineering and Technology,1983-1987,2.0
Ukraine,Engineering and Technology,1988-1992,338.9999999999993
Ukraine,Engineering and Technology,1993-1997,3471.527380952374
Ukraine,Engineering and Technology,1998-2002,3973.324801587288
Ukraine,Engineering and Technology,2003-2007,3780.999925951231
Ukraine,Engineering and Technology,2008-2012,5101.2448945482465
Ukraine,Engineering and Technology,2013-2017,4233.322320319698
Ukraine,Health,1993-1997,2.0
Ukraine,Health,1998-2002,2.416666666666666
Ukraine,Health,2003-2007,16.446825396825396
Ukraine,Health,2008-2012,22.89130591630589
Ukraine,Health,2013-2017,31.517272191410058
Ukraine,Humanities,1988-1992,3.0
Ukraine,Humanities,1993-1997,32.5
Ukraine,Humanities,1998-2002,26.66666666666666
Ukraine,Humanities,2003-2007,29.0
Ukraine,Humanities,2008-2012,35.33333333333333
Ukraine,Humanities,2013-2017,66.42424242424242
Ukraine,Mathematics,1988-1992,52.0
Ukraine,Mathematics,1993-1997,526.0416666666661
Ukraine,Mathematics,1998-2002,664.7444444444423
Ukraine,Mathematics,2003-2007,688.2019841269818
Ukraine,Mathematics,2008-2012,1471.5992063492038
Ukraine,Mathematics,2013-2017,1313.666269841266
Ukraine,Physics,1973-1977,6.0
Ukraine,Physics,1988-1992,534.3333333333319
Ukraine,Physics,1993-1997,6354.553485403475
Ukraine,Physics,1998-2002,6216.214499565899
Ukraine,Physics,2003-2007,5481.532778743137
Ukraine,Physics,2008-2012,5499.828980320163
Ukraine,Physics,2013-2017,4147.223158912683
Ukraine,Professional Fields,1988-1992,3.0
Ukraine,Professional Fields,1993-1997,32.0
Ukraine,Professional Fields,1998-2002,7.5
Ukraine,Professional Fields,2003-2007,19.416666666666654
Ukraine,Professional Fields,2008-2012,19.30384615384614
Ukraine,Professional Fields,2013-2017,26.133333333333304
Ukraine,Psychology,1988-1992,3.0
Ukraine,Psychology,1993-1997,31.83333333333333
Ukraine,Psychology,1998-2002,30.26666666666666
Ukraine,Psychology,2003-2007,10.85
Ukraine,Psychology,2008-2012,20.58333333333333
Ukraine,Psychology,2013-2017,21.086132324589045
Ukraine,Social Sciences,1988-1992,2.0
Ukraine,Social Sciences,1993-1997,48.48571428571428
Ukraine,Social Sciences,1998-2002,59.199999999999974
Ukraine,Social Sciences,2003-2007,53.109523809523765
Ukraine,Social Sciences,2008-2012,1244.5988095238085
Ukraine,Social Sciences,2013-2017,122.24897276636392
United Arab Emirates,Arts,1988-1992,1.0
United Arab Emirates,Arts,2003-2007,2.0
United Arab Emirates,Arts,2008-2012,14.86666666666666
United Arab Emirates,Arts,2013-2017,15.73888888888888
United Arab Emirates,Biology,1978-1982,1.0
United Arab Emirates,Biology,1983-1987,2.0
United Arab Emirates,Biology,1988-1992,12.16666666666666
United Arab Emirates,Biology,1993-1997,45.99999999999999
United Arab Emirates,Biology,1998-2002,55.1833333333333
United Arab Emirates,Biology,2003-2007,94.03571428571422
United Arab Emirates,Biology,2008-2012,117.49173881673869
United Arab Emirates,Biology,2013-2017,191.08265646813715
United Arab Emirates,Biomedical Research,1978-1982,3.0
United Arab Emirates,Biomedical Research,1983-1987,1.5
United Arab Emirates,Biomedical Research,1988-1992,12.333333333333332
United Arab Emirates,Biomedical Research,1993-1997,89.08730158730148
United Arab Emirates,Biomedical Research,1998-2002,86.70364357864351
United Arab Emirates,Biomedical Research,2003-2007,174.82408099147193
United Arab Emirates,Biomedical Research,2008-2012,228.88946742686628
United Arab Emirates,Biomedical Research,2013-2017,449.632161457389
United Arab Emirates,Chemistry,1973-1977,0.5
United Arab Emirates,Chemistry,1978-1982,2.33333333333333
United Arab Emirates,Chemistry,1983-1987,15.333333333333332
United Arab Emirates,Chemistry,1988-1992,40.66666666666666
United Arab Emirates,Chemistry,1993-1997,58.81666666666663
United Arab Emirates,Chemistry,1998-2002,54.91666666666663
United Arab Emirates,Chemistry,2003-2007,99.23571428571418
United Arab Emirates,Chemistry,2008-2012,161.5190476190473
United Arab Emirates,Chemistry,2013-2017,357.8375050875043
United Arab Emirates,Clinical Medicine,1973-1977,3.0
United Arab Emirates,Clinical Medicine,1978-1982,19.166666666666664
United Arab Emirates,Clinical Medicine,1983-1987,28.53333333333333
United Arab Emirates,Clinical Medicine,1988-1992,112.40952380952378
United Arab Emirates,Clinical Medicine,1993-1997,354.561611090059
United Arab Emirates,Clinical Medicine,1998-2002,440.8960317460312
United Arab Emirates,Clinical Medicine,2003-2007,453.89475235725143
United Arab Emirates,Clinical Medicine,2008-2012,714.3916806916999
United Arab Emirates,Clinical Medicine,2013-2017,880.367467309691
United Arab Emirates,Earth and Space,1973-1977,0.25
United Arab Emirates,Earth and Space,1978-1982,1.0
United Arab Emirates,Earth and Space,1983-1987,7.5
United Arab Emirates,Earth and Space,1988-1992,15.66666666666665
United Arab Emirates,Earth and Space,1993-1997,70.49999999999999
United Arab Emirates,Earth and Space,1998-2002,55.82142857142853
United Arab Emirates,Earth and Space,2003-2007,75.95119047619033
United Arab Emirates,Earth and Space,2008-2012,125.36704080943177
United Arab Emirates,Earth and Space,2013-2017,344.51239557231423
United Arab Emirates,Engineering and Technology,1973-1977,1.0
United Arab Emirates,Engineering and Technology,1978-1982,5.333333333333333
United Arab Emirates,Engineering and Technology,1983-1987,46.16666666666666
United Arab Emirates,Engineering and Technology,1988-1992,81.5
United Arab Emirates,Engineering and Technology,1993-1997,150.55952380952368
United Arab Emirates,Engineering and Technology,1998-2002,218.1499999999996
United Arab Emirates,Engineering and Technology,2003-2007,455.1852564102553
United Arab Emirates,Engineering and Technology,2008-2012,896.3150793650774
United Arab Emirates,Engineering and Technology,2013-2017,1894.1724969474935
United Arab Emirates,Health,1983-1987,2.5
United Arab Emirates,Health,1988-1992,1.0
United Arab Emirates,Health,1993-1997,10.0
United Arab Emirates,Health,1998-2002,14.36666666666666
United Arab Emirates,Health,2003-2007,15.116666666666656
United Arab Emirates,Health,2008-2012,48.91428571428566
United Arab Emirates,Health,2013-2017,79.55298950395519
United Arab Emirates,Humanities,1998-2002,6.0
United Arab Emirates,Humanities,2003-2007,10.0
United Arab Emirates,Humanities,2008-2012,53.83333333333333
United Arab Emirates,Humanities,2013-2017,92.1853174603174
United Arab Emirates,Mathematics,1978-1982,1.0
United Arab Emirates,Mathematics,1983-1987,12.0
United Arab Emirates,Mathematics,1988-1992,11.83333333333333
United Arab Emirates,Mathematics,1993-1997,20.08333333333333
United Arab Emirates,Mathematics,1998-2002,40.58333333333328
United Arab Emirates,Mathematics,2003-2007,151.24999999999963
United Arab Emirates,Mathematics,2008-2012,149.46666666666636
United Arab Emirates,Mathematics,2013-2017,222.56428571428515
United Arab Emirates,Physics,1978-1982,6.0
United Arab Emirates,Physics,1983-1987,3.0
United Arab Emirates,Physics,1988-1992,22.33333333333333
United Arab Emirates,Physics,1993-1997,27.116666666666656
United Arab Emirates,Physics,1998-2002,60.69999999999996
United Arab Emirates,Physics,2003-2007,122.53333333333293
United Arab Emirates,Physics,2008-2012,160.5104108309988
United Arab Emirates,Physics,2013-2017,278.1642835442563
United Arab Emirates,Professional Fields,1978-1982,0.5
United Arab Emirates,Professional Fields,1988-1992,2.33333333333333
United Arab Emirates,Professional Fields,1993-1997,9.99999999999999
United Arab Emirates,Professional Fields,1998-2002,19.99999999999999
United Arab Emirates,Professional Fields,2003-2007,67.24999999999996
United Arab Emirates,Professional Fields,2008-2012,224.56111111111082
United Arab Emirates,Professional Fields,2013-2017,310.82340102707684
United Arab Emirates,Psychology,1983-1987,0.25
United Arab Emirates,Psychology,1988-1992,0.5
United Arab Emirates,Psychology,1993-1997,13.0
United Arab Emirates,Psychology,1998-2002,23.66666666666666
United Arab Emirates,Psychology,2003-2007,17.264492753623184
United Arab Emirates,Psychology,2008-2012,37.33968253968252
United Arab Emirates,Psychology,2013-2017,87.84820261437893
United Arab Emirates,Social Sciences,1978-1982,2.0
United Arab Emirates,Social Sciences,1983-1987,0.5
United Arab Emirates,Social Sciences,1988-1992,3.25
United Arab Emirates,Social Sciences,1993-1997,23.999999999999993
United Arab Emirates,Social Sciences,1998-2002,28.366666666666664
United Arab Emirates,Social Sciences,2003-2007,62.77777777777776
United Arab Emirates,Social Sciences,2008-2012,137.56666666666626
United Arab Emirates,Social Sciences,2013-2017,231.9805555555551
United Arab Republic,Biology,1973-1977,341.4166666666663
United Arab Republic,Biomedical Research,1973-1977,217.89999999999986
United Arab Republic,Chemistry,1973-1977,697.75
United Arab Republic,Clinical Medicine,1973-1977,547.4071428571427
United Arab Republic,Earth and Space,1973-1977,28.5
United Arab Republic,Engineering and Technology,1973-1977,255.99999999999991
United Arab Republic,Health,1973-1977,4.833333333333333
United Arab Republic,Mathematics,1973-1977,8.16666666666666
United Arab Republic,Physics,1973-1977,125.83333333333329
United Arab Republic,Professional Fields,1973-1977,3.833333333333333
United Arab Republic,Psychology,1973-1977,2.0
United Arab Republic,Social Sciences,1973-1977,19.66666666666666
United Kingdom,Arts,1973-1977,497.3809523809523
United Kingdom,Arts,1978-1982,841.3666666666666
United Kingdom,Arts,1983-1987,990.366666666666
United Kingdom,Arts,1988-1992,1042.6666666666656
United Kingdom,Arts,1993-1997,1354.885714285712
United Kingdom,Arts,1998-2002,1716.48333333333
United Kingdom,Arts,2003-2007,1479.009523809518
United Kingdom,Arts,2008-2012,2596.166738816732
United Kingdom,Arts,2013-2017,3241.614977534538
United Kingdom,Biology,1973-1977,12933.024999999972
United Kingdom,Biology,1978-1982,16956.669047619
United Kingdom,Biology,1983-1987,17787.923938806234
United Kingdom,Biology,1988-1992,15745.598051947996
United Kingdom,Biology,1993-1997,17034.498830789056
United Kingdom,Biology,1998-2002,17475.880718904344
United Kingdom,Biology,2003-2007,16196.659201317434
United Kingdom,Biology,2008-2012,15927.02428945407
United Kingdom,Biology,2013-2017,15513.824270225758
United Kingdom,Biomedical Research,1973-1977,22446.760400139025
United Kingdom,Biomedical Research,1978-1982,25290.33582183575
United Kingdom,Biomedical Research,1983-1987,28689.035259052045
United Kingdom,Biomedical Research,1988-1992,30942.047203703823
United Kingdom,Biomedical Research,1993-1997,37323.80326033068
United Kingdom,Biomedical Research,1998-2002,36952.26548407941
United Kingdom,Biomedical Research,2003-2007,36483.78996407184
United Kingdom,Biomedical Research,2008-2012,40359.97357104436
United Kingdom,Biomedical Research,2013-2017,46890.05056794639
United Kingdom,Chemistry,1973-1977,17200.645238095214
United Kingdom,Chemistry,1978-1982,17073.80785048283
United Kingdom,Chemistry,1983-1987,17452.87150072148
United Kingdom,Chemistry,1988-1992,18879.35850258955
United Kingdom,Chemistry,1993-1997,22486.985912698347
United Kingdom,Chemistry,1998-2002,22248.260051059984
United Kingdom,Chemistry,2003-2007,21290.761337772394
United Kingdom,Chemistry,2008-2012,20758.244942933743
United Kingdom,Chemistry,2013-2017,20210.613998163622
United Kingdom,Clinical Medicine,1973-1977,44700.22063214552
United Kingdom,Clinical Medicine,1978-1982,55856.26490475885
United Kingdom,Clinical Medicine,1983-1987,71731.35782047578
United Kingdom,Clinical Medicine,1988-1992,82109.3423001422
United Kingdom,Clinical Medicine,1993-1997,91050.86943955142
United Kingdom,Clinical Medicine,1998-2002,93514.7332522163
United Kingdom,Clinical Medicine,2003-2007,95462.52738400162
United Kingdom,Clinical Medicine,2008-2012,102129.75584903787
United Kingdom,Clinical Medicine,2013-2017,102623.76822562818
United Kingdom,Earth and Space,1973-1977,4658.743589743577
United Kingdom,Earth and Space,1978-1982,6941.098468198457
United Kingdom,Earth and Space,1983-1987,9023.44196065371
United Kingdom,Earth and Space,1988-1992,9479.110193646096
United Kingdom,Earth and Space,1993-1997,13043.285645347803
United Kingdom,Earth and Space,1998-2002,15689.870600042374
United Kingdom,Earth and Space,2003-2007,16853.998492376377
United Kingdom,Earth and Space,2008-2012,19279.028130666044
United Kingdom,Earth and Space,2013-2017,22786.660280333203
United Kingdom,Engineering and Technology,1973-1977,14405.410317460299
United Kingdom,Engineering and Technology,1978-1982,16785.10238095233
United Kingdom,Engineering and Technology,1983-1987,18590.54007936503
United Kingdom,Engineering and Technology,1988-1992,19430.653318168715
United Kingdom,Engineering and Technology,1993-1997,26087.574406138687
United Kingdom,Engineering and Technology,1998-2002,29086.16587751184
United Kingdom,Engineering and Technology,2003-2007,32014.265527477724
United Kingdom,Engineering and Technology,2008-2012,30750.627287645286
United Kingdom,Engineering and Technology,2013-2017,38737.563475704395
United Kingdom,Health,1973-1977,1255.8428571428556
United Kingdom,Health,1978-1982,1547.804761904761
United Kingdom,Health,1983-1987,1849.5583333333316
United Kingdom,Health,1988-1992,2595.655882352937
United Kingdom,Health,1993-1997,4904.870640470629
United Kingdom,Health,1998-2002,6865.060478384403
United Kingdom,Health,2003-2007,8414.24799977239
United Kingdom,Health,2008-2012,11734.307306353148
United Kingdom,Health,2013-2017,14215.743796684368
United Kingdom,Humanities,1973-1977,3379.574999999996
United Kingdom,Humanities,1978-1982,5975.143589743584
United Kingdom,Humanities,1983-1987,6906.854761904755
United Kingdom,Humanities,1988-1992,5849.53333333333
United Kingdom,Humanities,1993-1997,6766.765934065929
United Kingdom,Humanities,1998-2002,8023.94642857142
United Kingdom,Humanities,2003-2007,8532.538888888876
United Kingdom,Humanities,2008-2012,14012.659920634904
United Kingdom,Humanities,2013-2017,16637.88299210378
United Kingdom,Mathematics,1973-1977,3691.9833333333263
United Kingdom,Mathematics,1978-1982,3497.6333333333246
United Kingdom,Mathematics,1983-1987,4218.316666666658
United Kingdom,Mathematics,1988-1992,3946.92499999999
United Kingdom,Mathematics,1993-1997,4662.8143578643485
United Kingdom,Mathematics,1998-2002,5376.093253968244
United Kingdom,Mathematics,2003-2007,6162.334559884552
United Kingdom,Mathematics,2008-2012,8355.489853637517
United Kingdom,Mathematics,2013-2017,9025.604140371282
United Kingdom,Physics,1973-1977,14478.037987012967
United Kingdom,Physics,1978-1982,15414.806416373422
United Kingdom,Physics,1983-1987,16816.13652953596
United Kingdom,Physics,1988-1992,19166.99877359813
United Kingdom,Physics,1993-1997,23685.358526758297
United Kingdom,Physics,1998-2002,23753.179551836427
United Kingdom,Physics,2003-2007,23994.482300392072
United Kingdom,Physics,2008-2012,22886.81242386972
United Kingdom,Physics,2013-2017,21925.634077495415
United Kingdom,Professional Fields,1973-1977,3596.839393939388
United Kingdom,Professional Fields,1978-1982,5260.785714285707
United Kingdom,Professional Fields,1983-1987,5845.716666666656
United Kingdom,Professional Fields,1988-1992,5585.964285714274
United Kingdom,Professional Fields,1993-1997,7453.412536075024
United Kingdom,Professional Fields,1998-2002,8339.739026251513
United Kingdom,Professional Fields,2003-2007,10136.018030580515
United Kingdom,Professional Fields,2008-2012,16055.186932909815
United Kingdom,Professional Fields,2013-2017,19010.50097794408
United Kingdom,Psychology,1973-1977,3059.761111111106
United Kingdom,Psychology,1978-1982,4057.7452380952304
